"scenario","region","subRegion","param","classLabel1","class1","classLabel2","class2","xLabel","x","vintage","units","value"
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","comm others","ghg","CO2","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",32.6303356468872
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","resid heating","ghg","CO2","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",118.375618399126
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","resid others","ghg","CO2","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",35.8321072138766
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm heating","ghg","CO2","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",29.2909519613667
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm others","ghg","CO2","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",13.6666275390518
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid heating","ghg","CO2","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",64.7275477868337
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid others","ghg","CO2","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",23.8230123681968
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm heating","ghg","CO2","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",13.3017940842568
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm others","ghg","CO2","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",10.4641585891739
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid heating","ghg","CO2","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",42.0557512221415
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid others","ghg","CO2","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",26.2673767446647
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm heating","ghg","CO2","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",14.6390894817288
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm others","ghg","CO2","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",10.5151239555554
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid heating","ghg","CO2","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",47.8534383676844
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid others","ghg","CO2","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",24.7992879311794
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm heating","ghg","CO2","Year",2015,"Vint_2015","GHG emissions - (MTCO2eq)",10.8346899919265
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm others","ghg","CO2","Year",2015,"Vint_2015","GHG emissions - (MTCO2eq)",8.12771091972739
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid heating","ghg","CO2","Year",2015,"Vint_2015","GHG emissions - (MTCO2eq)",38.613479751308
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid others","ghg","CO2","Year",2015,"Vint_2015","GHG emissions - (MTCO2eq)",20.5526670386862
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm heating","ghg","CO2","Year",2020,"Vint_2020","GHG emissions - (MTCO2eq)",13.3992168960245
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm others","ghg","CO2","Year",2020,"Vint_2020","GHG emissions - (MTCO2eq)",9.88289506701592
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid heating","ghg","CO2","Year",2020,"Vint_2020","GHG emissions - (MTCO2eq)",38.464128932724
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid others","ghg","CO2","Year",2020,"Vint_2020","GHG emissions - (MTCO2eq)",21.8722295101126
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm heating","ghg","CO2","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",10.9009277108275
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm others","ghg","CO2","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",6.30692825257236
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid heating","ghg","CO2","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",13.2881122639784
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid others","ghg","CO2","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",12.7388300427918
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm heating","ghg","CO2","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",11.600121090748
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm others","ghg","CO2","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",6.72722858489378
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid heating","ghg","CO2","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",12.0130375445919
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid others","ghg","CO2","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",12.6014695584787
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","comm cooling","ghg","CO2","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",3.63391176838888e-05
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","comm heating","ghg","CO2","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",95.8511786053731
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","comm others","ghg","CO2","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",80.8686854921223
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","resid heating","ghg","CO2","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",223.904264542471
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","resid others","ghg","CO2","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",174.209177257644
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","comm cooling","ghg","CO2","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",4.63793405018071e-05
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","comm heating","ghg","CO2","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",75.6266099520926
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","comm others","ghg","CO2","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",87.6323482950935
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","resid heating","ghg","CO2","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",266.763791349129
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","resid others","ghg","CO2","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",129.482610886545
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","comm cooling","ghg","CO2","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",5.60861330509142e-05
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","comm heating","ghg","CO2","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",73.0737361746681
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","comm others","ghg","CO2","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",83.3071077324644
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","resid heating","ghg","CO2","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",249.633524347156
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","resid others","ghg","CO2","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",124.053262684428
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","comm cooling","ghg","CO2","Year",2015,"Vint_2015","GHG emissions - (MTCO2eq)",4.97380979770296e-05
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","comm heating","ghg","CO2","Year",2015,"Vint_2015","GHG emissions - (MTCO2eq)",65.2759329872546
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","comm others","ghg","CO2","Year",2015,"Vint_2015","GHG emissions - (MTCO2eq)",75.0694951900355
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","resid heating","ghg","CO2","Year",2015,"Vint_2015","GHG emissions - (MTCO2eq)",195.499140597644
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","resid others","ghg","CO2","Year",2015,"Vint_2015","GHG emissions - (MTCO2eq)",95.1316867315557
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","comm cooling","ghg","CO2","Year",2020,"Vint_2020","GHG emissions - (MTCO2eq)",4.31013441572748e-05
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","comm heating","ghg","CO2","Year",2020,"Vint_2020","GHG emissions - (MTCO2eq)",67.5850108447145
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","comm others","ghg","CO2","Year",2020,"Vint_2020","GHG emissions - (MTCO2eq)",76.7166220492153
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","resid heating","ghg","CO2","Year",2020,"Vint_2020","GHG emissions - (MTCO2eq)",193.555776852693
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","resid others","ghg","CO2","Year",2020,"Vint_2020","GHG emissions - (MTCO2eq)",92.7732782014148
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","comm cooling","ghg","CO2","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",3.16930308339033e-05
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","comm heating","ghg","CO2","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",38.8414066520484
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","comm others","ghg","CO2","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",36.7985310055072
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","resid heating","ghg","CO2","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",135.886349245029
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","resid others","ghg","CO2","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",41.5318928123301
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","comm cooling","ghg","CO2","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",2.14325614722267e-05
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","comm heating","ghg","CO2","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",38.9588426494692
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","comm others","ghg","CO2","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",37.7821876981126
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","resid heating","ghg","CO2","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",117.218557414943
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","resid others","ghg","CO2","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",41.2461734142877
"Baseline_NDC","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm heating","ghg","CH4","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",1.19069412
"Baseline_NDC","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm others","ghg","CH4","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",0.9134259288
"Baseline_NDC","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid heating","ghg","CH4","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",9.551134404
"Baseline_NDC","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid others","ghg","CH4","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",5.6594739432
"Baseline_NDC","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm cooling","ghg","HFCs","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",0.000282663027
"Baseline_NDC","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid cooling","ghg","HFCs","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",0.000496553868
"Baseline_NDC","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm heating","ghg","N2O","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",0.2125399004
"Baseline_NDC","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm others","ghg","N2O","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",0.0528609598
"Baseline_NDC","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid heating","ghg","N2O","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",1.14654317
"Baseline_NDC","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid others","ghg","N2O","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",0.162166114
"Baseline_NDC","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm heating","ghg","CH4","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",1.749578656
"Baseline_NDC","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm others","ghg","CH4","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",1.451670724
"Baseline_NDC","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid heating","ghg","CH4","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",10.6396747856
"Baseline_NDC","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid others","ghg","CH4","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",6.786788176
"Baseline_NDC","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm cooling","ghg","HFCs","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",7.42072122
"Baseline_NDC","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid cooling","ghg","HFCs","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",8.796174183
"Baseline_NDC","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm heating","ghg","N2O","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",0.064667367
"Baseline_NDC","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm others","ghg","N2O","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",0.0237313171
"Baseline_NDC","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid heating","ghg","N2O","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",1.024951471
"Baseline_NDC","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid others","ghg","N2O","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",0.152023239
"Baseline_NDC","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm heating","ghg","CH4","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",1.8091934616
"Baseline_NDC","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm others","ghg","CH4","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",1.5001305032
"Baseline_NDC","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid heating","ghg","CH4","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",11.6504631152
"Baseline_NDC","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid others","ghg","CH4","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",7.0289433088
"Baseline_NDC","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm cooling","ghg","HFCs","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",13.97074881825
"Baseline_NDC","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid cooling","ghg","HFCs","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",14.5543051611
"Baseline_NDC","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm heating","ghg","N2O","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",0.07739325
"Baseline_NDC","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm others","ghg","N2O","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",0.0266704692
"Baseline_NDC","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid heating","ghg","N2O","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",1.238260518
"Baseline_NDC","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid others","ghg","N2O","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",0.168787192
"Baseline_NDC","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm heating","ghg","CH4","Year",2015,"Vint_2015","GHG emissions - (MTCO2eq)",1.4951121416
"Baseline_NDC","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm others","ghg","CH4","Year",2015,"Vint_2015","GHG emissions - (MTCO2eq)",1.2394154976
"Baseline_NDC","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid heating","ghg","CH4","Year",2015,"Vint_2015","GHG emissions - (MTCO2eq)",10.002370532
"Baseline_NDC","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid others","ghg","CH4","Year",2015,"Vint_2015","GHG emissions - (MTCO2eq)",6.0806064312
"Baseline_NDC","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm cooling","ghg","HFCs","Year",2015,"Vint_2015","GHG emissions - (MTCO2eq)",18.8819573931
"Baseline_NDC","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid cooling","ghg","HFCs","Year",2015,"Vint_2015","GHG emissions - (MTCO2eq)",19.6706955024
"Baseline_NDC","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm heating","ghg","N2O","Year",2015,"Vint_2015","GHG emissions - (MTCO2eq)",0.0640717424
"Baseline_NDC","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm others","ghg","N2O","Year",2015,"Vint_2015","GHG emissions - (MTCO2eq)",0.0202937795
"Baseline_NDC","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid heating","ghg","N2O","Year",2015,"Vint_2015","GHG emissions - (MTCO2eq)",1.15453239
"Baseline_NDC","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid others","ghg","N2O","Year",2015,"Vint_2015","GHG emissions - (MTCO2eq)",0.154503533
"Baseline_NDC","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm heating","ghg","CH4","Year",2020,"Vint_2020","GHG emissions - (MTCO2eq)",1.9574841272
"Baseline_NDC","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm others","ghg","CH4","Year",2020,"Vint_2020","GHG emissions - (MTCO2eq)",1.5976151912
"Baseline_NDC","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid heating","ghg","CH4","Year",2020,"Vint_2020","GHG emissions - (MTCO2eq)",10.1136182672
"Baseline_NDC","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid others","ghg","CH4","Year",2020,"Vint_2020","GHG emissions - (MTCO2eq)",6.7192783392
"Baseline_NDC","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm cooling","ghg","HFCs","Year",2020,"Vint_2020","GHG emissions - (MTCO2eq)",21.8347908741
"Baseline_NDC","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid cooling","ghg","HFCs","Year",2020,"Vint_2020","GHG emissions - (MTCO2eq)",21.196544589
"Baseline_NDC","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm heating","ghg","N2O","Year",2020,"Vint_2020","GHG emissions - (MTCO2eq)",0.069196429
"Baseline_NDC","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm others","ghg","N2O","Year",2020,"Vint_2020","GHG emissions - (MTCO2eq)",0.0224395057
"Baseline_NDC","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid heating","ghg","N2O","Year",2020,"Vint_2020","GHG emissions - (MTCO2eq)",1.071438089
"Baseline_NDC","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid others","ghg","N2O","Year",2020,"Vint_2020","GHG emissions - (MTCO2eq)",0.141355505
"Baseline_NDC","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm heating","ghg","CH4","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",1.60249519696
"Baseline_NDC","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm others","ghg","CH4","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",0.687462721176
"Baseline_NDC","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid heating","ghg","CH4","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",13.660074372
"Baseline_NDC","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid others","ghg","CH4","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",3.381102956
"Baseline_NDC","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm cooling","ghg","HFCs","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",16.31310633747
"Baseline_NDC","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid cooling","ghg","HFCs","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",14.35043144979
"Baseline_NDC","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm heating","ghg","N2O","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",0.1022797021
"Baseline_NDC","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm others","ghg","N2O","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",0.01339019984
"Baseline_NDC","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid heating","ghg","N2O","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",1.6917251313
"Baseline_NDC","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid others","ghg","N2O","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",0.12468194933
"Baseline_NDC","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm heating","ghg","CH4","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",1.88900582584
"Baseline_NDC","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm others","ghg","CH4","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",0.88939002656
"Baseline_NDC","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid heating","ghg","CH4","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",13.8186604304
"Baseline_NDC","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid others","ghg","CH4","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",3.9086787712
"Baseline_NDC","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm cooling","ghg","HFCs","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",17.17752248334
"Baseline_NDC","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid cooling","ghg","HFCs","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",14.64928626465
"Baseline_NDC","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm heating","ghg","N2O","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",0.1082495744
"Baseline_NDC","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm others","ghg","N2O","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",0.0151445592
"Baseline_NDC","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid heating","ghg","N2O","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",1.673984807
"Baseline_NDC","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid others","ghg","N2O","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",0.1309732449
"Baseline_NDC","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","comm cooling","ghg","CH4","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",1.8716544e-06
"Baseline_NDC","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","comm heating","ghg","CH4","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",1.81079948
"Baseline_NDC","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","comm others","ghg","CH4","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",1.9086309704
