"scenario","region","subRegion","sources","x","xLabel","vintage","units","aggregate","class2","class1","classPalette1","classPalette2","origScen","origQuery","origUnits","origX","value","origValue","classLabel1","classLabel2","param"
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","Sources",2010,"Year","Vint_2010","GHG emissions - (MTCO2eq)","sum","CO2","comm others","pal_all","pal_all","NoRusGas_constrained_ModelOptimal","CO2 emissions by sector (no bio)","MTC",2010,83.3071077324644,22.7201202906721,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","Sources",2010,"Year","Vint_2010","GHG emissions - (MTCO2eq)","sum","CO2","resid heating","pal_all","pal_all","NoRusGas_constrained_ModelOptimal","CO2 emissions by sector (no bio)","MTC",2010,249.633524347156,68.081870276497,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","Sources",2010,"Year","Vint_2010","GHG emissions - (MTCO2eq)","sum","CO2","resid others","pal_all","pal_all","NoRusGas_constrained_ModelOptimal","CO2 emissions by sector (no bio)","MTC",2010,124.053262684428,33.8327080048441,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","Sources",2015,"Year","Vint_2015","GHG emissions - (MTCO2eq)","sum","CO2","comm cooling","pal_all","pal_all","NoRusGas_constrained_ModelOptimal","CO2 emissions by sector (no bio)","MTC",2015,4.97380979770296e-05,1.35649358119172e-05,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","Sources",2015,"Year","Vint_2015","GHG emissions - (MTCO2eq)","sum","CO2","comm heating","pal_all","pal_all","NoRusGas_constrained_ModelOptimal","CO2 emissions by sector (no bio)","MTC",2015,65.2759329872546,17.8025271783422,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","Sources",2015,"Year","Vint_2015","GHG emissions - (MTCO2eq)","sum","CO2","comm others","pal_all","pal_all","NoRusGas_constrained_ModelOptimal","CO2 emissions by sector (no bio)","MTC",2015,75.0694951900355,20.4734986881915,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","Sources",2015,"Year","Vint_2015","GHG emissions - (MTCO2eq)","sum","CO2","resid heating","pal_all","pal_all","NoRusGas_constrained_ModelOptimal","CO2 emissions by sector (no bio)","MTC",2015,195.499140597644,53.317947435721,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","Sources",2015,"Year","Vint_2015","GHG emissions - (MTCO2eq)","sum","CO2","resid others","pal_all","pal_all","NoRusGas_constrained_ModelOptimal","CO2 emissions by sector (no bio)","MTC",2015,95.1316867315557,25.9450054722425,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","Sources",2020,"Year","Vint_2020","GHG emissions - (MTCO2eq)","sum","CO2","comm cooling","pal_all","pal_all","NoRusGas_constrained_ModelOptimal","CO2 emissions by sector (no bio)","MTC",2020,4.31013441572748e-05,1.17549120428931e-05,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","Sources",2020,"Year","Vint_2020","GHG emissions - (MTCO2eq)","sum","CO2","comm heating","pal_all","pal_all","NoRusGas_constrained_ModelOptimal","CO2 emissions by sector (no bio)","MTC",2020,67.5850108447145,18.4322756849221,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","Sources",2020,"Year","Vint_2020","GHG emissions - (MTCO2eq)","sum","CO2","comm others","pal_all","pal_all","NoRusGas_constrained_ModelOptimal","CO2 emissions by sector (no bio)","MTC",2020,76.7166220492153,20.9227151043314,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","Sources",2020,"Year","Vint_2020","GHG emissions - (MTCO2eq)","sum","CO2","resid heating","pal_all","pal_all","NoRusGas_constrained_ModelOptimal","CO2 emissions by sector (no bio)","MTC",2020,193.555776852693,52.7879391416437,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","Sources",2020,"Year","Vint_2020","GHG emissions - (MTCO2eq)","sum","CO2","resid others","pal_all","pal_all","NoRusGas_constrained_ModelOptimal","CO2 emissions by sector (no bio)","MTC",2020,92.7732782014148,25.3018031458404,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","Sources",2025,"Year","Vint_2025","GHG emissions - (MTCO2eq)","sum","CO2","comm cooling","pal_all","pal_all","NoRusGas_constrained_ModelOptimal","CO2 emissions by sector (no bio)","MTC",2025,3.16930308339033e-05,8.64355386379181e-06,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","Sources",2025,"Year","Vint_2025","GHG emissions - (MTCO2eq)","sum","CO2","comm heating","pal_all","pal_all","NoRusGas_constrained_ModelOptimal","CO2 emissions by sector (no bio)","MTC",2025,38.8414066520484,10.5931109051041,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","Sources",2025,"Year","Vint_2025","GHG emissions - (MTCO2eq)","sum","CO2","comm others","pal_all","pal_all","NoRusGas_constrained_ModelOptimal","CO2 emissions by sector (no bio)","MTC",2025,36.7985310055072,10.035963001502,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","Sources",2025,"Year","Vint_2025","GHG emissions - (MTCO2eq)","sum","CO2","resid heating","pal_all","pal_all","NoRusGas_constrained_ModelOptimal","CO2 emissions by sector (no bio)","MTC",2025,135.886349245029,37.0599134304625,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","Sources",2025,"Year","Vint_2025","GHG emissions - (MTCO2eq)","sum","CO2","resid others","pal_all","pal_all","NoRusGas_constrained_ModelOptimal","CO2 emissions by sector (no bio)","MTC",2025,41.5318928123301,11.3268798579082,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","Sources",2030,"Year","Vint_2030","GHG emissions - (MTCO2eq)","sum","CO2","comm cooling","pal_all","pal_all","NoRusGas_constrained_ModelOptimal","CO2 emissions by sector (no bio)","MTC",2030,2.14325614722267e-05,5.84524403788e-06,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","Sources",2030,"Year","Vint_2030","GHG emissions - (MTCO2eq)","sum","CO2","comm heating","pal_all","pal_all","NoRusGas_constrained_ModelOptimal","CO2 emissions by sector (no bio)","MTC",2030,38.9588426494692,10.6251389044007,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","Sources",2030,"Year","Vint_2030","GHG emissions - (MTCO2eq)","sum","CO2","comm others","pal_all","pal_all","NoRusGas_constrained_ModelOptimal","CO2 emissions by sector (no bio)","MTC",2030,37.7821876981126,10.3042330085762,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","Sources",2030,"Year","Vint_2030","GHG emissions - (MTCO2eq)","sum","CO2","resid heating","pal_all","pal_all","NoRusGas_constrained_ModelOptimal","CO2 emissions by sector (no bio)","MTC",2030,117.218557414943,31.9686974768026,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","Sources",2030,"Year","Vint_2030","GHG emissions - (MTCO2eq)","sum","CO2","resid others","pal_all","pal_all","NoRusGas_constrained_ModelOptimal","CO2 emissions by sector (no bio)","MTC",2030,41.2461734142877,11.2489563857148,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"Baseline_NDC","EU-12","EU-12","Sources",1990,"Year","Vint_1990","GHG emissions - (MTCO2eq)","sum","CH4","comm heating","pal_all","pal_all","Baseline_NDC","nonCO2 emissions by sector","Tg",1990,1.19069412,0.04252479,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"Baseline_NDC","EU-12","EU-12","Sources",1990,"Year","Vint_1990","GHG emissions - (MTCO2eq)","sum","CH4","comm others","pal_all","pal_all","Baseline_NDC","nonCO2 emissions by sector","Tg",1990,0.9134259288,0.0326223546,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"Baseline_NDC","EU-12","EU-12","Sources",1990,"Year","Vint_1990","GHG emissions - (MTCO2eq)","sum","CH4","resid heating","pal_all","pal_all","Baseline_NDC","nonCO2 emissions by sector","Tg",1990,9.551134404,0.341111943,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"Baseline_NDC","EU-12","EU-12","Sources",1990,"Year","Vint_1990","GHG emissions - (MTCO2eq)","sum","CH4","resid others","pal_all","pal_all","Baseline_NDC","nonCO2 emissions by sector","Tg",1990,5.6594739432,0.2021240694,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"Baseline_NDC","EU-12","EU-12","Sources",1990,"Year","Vint_1990","GHG emissions - (MTCO2eq)","sum","HFCs","comm cooling","pal_all","pal_all","Baseline_NDC","nonCO2 emissions by sector","Gg",1990,0.000282663027,7.95114e-05,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"Baseline_NDC","EU-12","EU-12","Sources",1990,"Year","Vint_1990","GHG emissions - (MTCO2eq)","sum","HFCs","resid cooling","pal_all","pal_all","Baseline_NDC","nonCO2 emissions by sector","Gg",1990,0.000496553868,0.0001396776,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"Baseline_NDC","EU-12","EU-12","Sources",1990,"Year","Vint_1990","GHG emissions - (MTCO2eq)","sum","N2O","comm heating","pal_all","pal_all","Baseline_NDC","nonCO2 emissions by sector","Tg",1990,0.2125399004,0.00080203736,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"Baseline_NDC","EU-12","EU-12","Sources",1990,"Year","Vint_1990","GHG emissions - (MTCO2eq)","sum","N2O","comm others","pal_all","pal_all","Baseline_NDC","nonCO2 emissions by sector","Tg",1990,0.0528609598,0.00019947532,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"Baseline_NDC","EU-12","EU-12","Sources",1990,"Year","Vint_1990","GHG emissions - (MTCO2eq)","sum","N2O","resid heating","pal_all","pal_all","Baseline_NDC","nonCO2 emissions by sector","Tg",1990,1.14654317,0.004326578,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"Baseline_NDC","EU-12","EU-12","Sources",1990,"Year","Vint_1990","GHG emissions - (MTCO2eq)","sum","N2O","resid others","pal_all","pal_all","Baseline_NDC","nonCO2 emissions by sector","Tg",1990,0.162166114,0.0006119476,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"Baseline_NDC","EU-12","EU-12","Sources",2005,"Year","Vint_2005","GHG emissions - (MTCO2eq)","sum","CH4","comm heating","pal_all","pal_all","Baseline_NDC","nonCO2 emissions by sector","Tg",2005,1.749578656,0.062484952,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"Baseline_NDC","EU-12","EU-12","Sources",2005,"Year","Vint_2005","GHG emissions - (MTCO2eq)","sum","CH4","comm others","pal_all","pal_all","Baseline_NDC","nonCO2 emissions by sector","Tg",2005,1.451670724,0.051845383,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"Baseline_NDC","EU-12","EU-12","Sources",2005,"Year","Vint_2005","GHG emissions - (MTCO2eq)","sum","CH4","resid heating","pal_all","pal_all","Baseline_NDC","nonCO2 emissions by sector","Tg",2005,10.6396747856,0.3799883852,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"Baseline_NDC","EU-12","EU-12","Sources",2005,"Year","Vint_2005","GHG emissions - (MTCO2eq)","sum","CH4","resid others","pal_all","pal_all","Baseline_NDC","nonCO2 emissions by sector","Tg",2005,6.786788176,0.242385292,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"Baseline_NDC","EU-12","EU-12","Sources",2005,"Year","Vint_2005","GHG emissions - (MTCO2eq)","sum","HFCs","comm cooling","pal_all","pal_all","Baseline_NDC","nonCO2 emissions by sector","Gg",2005,7.42072122,2.087404,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"Baseline_NDC","EU-12","EU-12","Sources",2005,"Year","Vint_2005","GHG emissions - (MTCO2eq)","sum","HFCs","resid cooling","pal_all","pal_all","Baseline_NDC","nonCO2 emissions by sector","Gg",2005,8.796174183,2.4743106,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"Baseline_NDC","EU-12","EU-12","Sources",2005,"Year","Vint_2005","GHG emissions - (MTCO2eq)","sum","N2O","comm heating","pal_all","pal_all","Baseline_NDC","nonCO2 emissions by sector","Tg",2005,0.064667367,0.0002440278,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"Baseline_NDC","EU-12","EU-12","Sources",2005,"Year","Vint_2005","GHG emissions - (MTCO2eq)","sum","N2O","comm others","pal_all","pal_all","Baseline_NDC","nonCO2 emissions by sector","Tg",2005,0.0237313171,8.955214e-05,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"Baseline_NDC","EU-12","EU-12","Sources",2005,"Year","Vint_2005","GHG emissions - (MTCO2eq)","sum","N2O","resid heating","pal_all","pal_all","Baseline_NDC","nonCO2 emissions by sector","Tg",2005,1.024951471,0.0038677414,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"Baseline_NDC","EU-12","EU-12","Sources",2005,"Year","Vint_2005","GHG emissions - (MTCO2eq)","sum","N2O","resid others","pal_all","pal_all","Baseline_NDC","nonCO2 emissions by sector","Tg",2005,0.152023239,0.0005736726,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"Baseline_NDC","EU-12","EU-12","Sources",2010,"Year","Vint_2010","GHG emissions - (MTCO2eq)","sum","CH4","comm heating","pal_all","pal_all","Baseline_NDC","nonCO2 emissions by sector","Tg",2010,1.8091934616,0.0646140522,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"Baseline_NDC","EU-12","EU-12","Sources",2010,"Year","Vint_2010","GHG emissions - (MTCO2eq)","sum","CH4","comm others","pal_all","pal_all","Baseline_NDC","nonCO2 emissions by sector","Tg",2010,1.5001305032,0.0535760894,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"Baseline_NDC","EU-12","EU-12","Sources",2010,"Year","Vint_2010","GHG emissions - (MTCO2eq)","sum","CH4","resid heating","pal_all","pal_all","Baseline_NDC","nonCO2 emissions by sector","Tg",2010,11.6504631152,0.4160879684,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"Baseline_NDC","EU-12","EU-12","Sources",2010,"Year","Vint_2010","GHG emissions - (MTCO2eq)","sum","CH4","resid others","pal_all","pal_all","Baseline_NDC","nonCO2 emissions by sector","Tg",2010,7.0289433088,0.2510336896,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"Baseline_NDC","EU-12","EU-12","Sources",2010,"Year","Vint_2010","GHG emissions - (MTCO2eq)","sum","HFCs","comm cooling","pal_all","pal_all","Baseline_NDC","nonCO2 emissions by sector","Gg",2010,13.97074881825,3.92988715,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"Baseline_NDC","EU-12","EU-12","Sources",2010,"Year","Vint_2010","GHG emissions - (MTCO2eq)","sum","HFCs","resid cooling","pal_all","pal_all","Baseline_NDC","nonCO2 emissions by sector","Gg",2010,14.5543051611,4.09403802,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"Baseline_NDC","EU-12","EU-12","Sources",2010,"Year","Vint_2010","GHG emissions - (MTCO2eq)","sum","N2O","comm heating","pal_all","pal_all","Baseline_NDC","nonCO2 emissions by sector","Tg",2010,0.07739325,0.00029205,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"Baseline_NDC","EU-12","EU-12","Sources",2010,"Year","Vint_2010","GHG emissions - (MTCO2eq)","sum","N2O","comm others","pal_all","pal_all","Baseline_NDC","nonCO2 emissions by sector","Tg",2010,0.0266704692,0.00010064328,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"Baseline_NDC","EU-12","EU-12","Sources",2010,"Year","Vint_2010","GHG emissions - (MTCO2eq)","sum","N2O","resid heating","pal_all","pal_all","Baseline_NDC","nonCO2 emissions by sector","Tg",2010,1.238260518,0.0046726812,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"Baseline_NDC","EU-12","EU-12","Sources",2010,"Year","Vint_2010","GHG emissions - (MTCO2eq)","sum","N2O","resid others","pal_all","pal_all","Baseline_NDC","nonCO2 emissions by sector","Tg",2010,0.168787192,0.0006369328,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"Baseline_NDC","EU-12","EU-12","Sources",2015,"Year","Vint_2015","GHG emissions - (MTCO2eq)","sum","CH4","comm heating","pal_all","pal_all","Baseline_NDC","nonCO2 emissions by sector","Tg",2015,1.4951121416,0.0533968622,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"Baseline_NDC","EU-12","EU-12","Sources",2015,"Year","Vint_2015","GHG emissions - (MTCO2eq)","sum","CH4","comm others","pal_all","pal_all","Baseline_NDC","nonCO2 emissions by sector","Tg",2015,1.2394154976,0.0442648392,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"Baseline_NDC","EU-12","EU-12","Sources",2015,"Year","Vint_2015","GHG emissions - (MTCO2eq)","sum","CH4","resid heating","pal_all","pal_all","Baseline_NDC","nonCO2 emissions by sector","Tg",2015,10.002370532,0.357227519,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"Baseline_NDC","EU-12","EU-12","Sources",2015,"Year","Vint_2015","GHG emissions - (MTCO2eq)","sum","CH4","resid others","pal_all","pal_all","Baseline_NDC","nonCO2 emissions by sector","Tg",2015,6.0806064312,0.2171645154,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"Baseline_NDC","EU-12","EU-12","Sources",2015,"Year","Vint_2015","GHG emissions - (MTCO2eq)","sum","HFCs","comm cooling","pal_all","pal_all","Baseline_NDC","nonCO2 emissions by sector","Gg",2015,18.8819573931,5.31138042,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"Baseline_NDC","EU-12","EU-12","Sources",2015,"Year","Vint_2015","GHG emissions - (MTCO2eq)","sum","HFCs","resid cooling","pal_all","pal_all","Baseline_NDC","nonCO2 emissions by sector","Gg",2015,19.6706955024,5.53324768,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"Baseline_NDC","EU-12","EU-12","Sources",2015,"Year","Vint_2015","GHG emissions - (MTCO2eq)","sum","N2O","comm heating","pal_all","pal_all","Baseline_NDC","nonCO2 emissions by sector","Tg",2015,0.0640717424,0.00024178016,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"Baseline_NDC","EU-12","EU-12","Sources",2015,"Year","Vint_2015","GHG emissions - (MTCO2eq)","sum","N2O","comm others","pal_all","pal_all","Baseline_NDC","nonCO2 emissions by sector","Tg",2015,0.0202937795,7.65803e-05,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"Baseline_NDC","EU-12","EU-12","Sources",2015,"Year","Vint_2015","GHG emissions - (MTCO2eq)","sum","N2O","resid heating","pal_all","pal_all","Baseline_NDC","nonCO2 emissions by sector","Tg",2015,1.15453239,0.004356726,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"Baseline_NDC","EU-12","EU-12","Sources",2015,"Year","Vint_2015","GHG emissions - (MTCO2eq)","sum","N2O","resid others","pal_all","pal_all","Baseline_NDC","nonCO2 emissions by sector","Tg",2015,0.154503533,0.0005830322,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"Baseline_NDC","EU-12","EU-12","Sources",2020,"Year","Vint_2020","GHG emissions - (MTCO2eq)","sum","CH4","comm heating","pal_all","pal_all","Baseline_NDC","nonCO2 emissions by sector","Tg",2020,1.9574841272,0.0699101474,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"Baseline_NDC","EU-12","EU-12","Sources",2020,"Year","Vint_2020","GHG emissions - (MTCO2eq)","sum","CH4","comm others","pal_all","pal_all","Baseline_NDC","nonCO2 emissions by sector","Tg",2020,1.5976151912,0.0570576854,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"Baseline_NDC","EU-12","EU-12","Sources",2020,"Year","Vint_2020","GHG emissions - (MTCO2eq)","sum","CH4","resid heating","pal_all","pal_all","Baseline_NDC","nonCO2 emissions by sector","Tg",2020,10.1136182672,0.3612006524,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"Baseline_NDC","EU-12","EU-12","Sources",2020,"Year","Vint_2020","GHG emissions - (MTCO2eq)","sum","CH4","resid others","pal_all","pal_all","Baseline_NDC","nonCO2 emissions by sector","Tg",2020,6.7192783392,0.2399742264,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"Baseline_NDC","EU-12","EU-12","Sources",2020,"Year","Vint_2020","GHG emissions - (MTCO2eq)","sum","HFCs","comm cooling","pal_all","pal_all","Baseline_NDC","nonCO2 emissions by sector","Gg",2020,21.8347908741,6.14199462,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"Baseline_NDC","EU-12","EU-12","Sources",2020,"Year","Vint_2020","GHG emissions - (MTCO2eq)","sum","HFCs","resid cooling","pal_all","pal_all","Baseline_NDC","nonCO2 emissions by sector","Gg",2020,21.196544589,5.9624598,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"Baseline_NDC","EU-12","EU-12","Sources",2020,"Year","Vint_2020","GHG emissions - (MTCO2eq)","sum","N2O","comm heating","pal_all","pal_all","Baseline_NDC","nonCO2 emissions by sector","Tg",2020,0.069196429,0.0002611186,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"Baseline_NDC","EU-12","EU-12","Sources",2020,"Year","Vint_2020","GHG emissions - (MTCO2eq)","sum","N2O","comm others","pal_all","pal_all","Baseline_NDC","nonCO2 emissions by sector","Tg",2020,0.0224395057,8.467738e-05,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"Baseline_NDC","EU-12","EU-12","Sources",2020,"Year","Vint_2020","GHG emissions - (MTCO2eq)","sum","N2O","resid heating","pal_all","pal_all","Baseline_NDC","nonCO2 emissions by sector","Tg",2020,1.071438089,0.0040431626,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"Baseline_NDC","EU-12","EU-12","Sources",2020,"Year","Vint_2020","GHG emissions - (MTCO2eq)","sum","N2O","resid others","pal_all","pal_all","Baseline_NDC","nonCO2 emissions by sector","Tg",2020,0.141355505,0.000533417,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"Baseline_NDC","EU-12","EU-12","Sources",2025,"Year","Vint_2025","GHG emissions - (MTCO2eq)","sum","CH4","comm heating","pal_all","pal_all","Baseline_NDC","nonCO2 emissions by sector","Tg",2025,1.60249519696,0.05723197132,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"Baseline_NDC","EU-12","EU-12","Sources",2025,"Year","Vint_2025","GHG emissions - (MTCO2eq)","sum","CH4","comm others","pal_all","pal_all","Baseline_NDC","nonCO2 emissions by sector","Tg",2025,0.687462721176,0.024552240042,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"Baseline_NDC","EU-12","EU-12","Sources",2025,"Year","Vint_2025","GHG emissions - (MTCO2eq)","sum","CH4","resid heating","pal_all","pal_all","Baseline_NDC","nonCO2 emissions by sector","Tg",2025,13.660074372,0.487859799,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"Baseline_NDC","EU-12","EU-12","Sources",2025,"Year","Vint_2025","GHG emissions - (MTCO2eq)","sum","CH4","resid others","pal_all","pal_all","Baseline_NDC","nonCO2 emissions by sector","Tg",2025,3.381102956,0.120753677,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"Baseline_NDC","EU-12","EU-12","Sources",2025,"Year","Vint_2025","GHG emissions - (MTCO2eq)","sum","HFCs","comm cooling","pal_all","pal_all","Baseline_NDC","nonCO2 emissions by sector","Gg",2025,16.31310633747,4.588778154,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"Baseline_NDC","EU-12","EU-12","Sources",2025,"Year","Vint_2025","GHG emissions - (MTCO2eq)","sum","HFCs","resid cooling","pal_all","pal_all","Baseline_NDC","nonCO2 emissions by sector","Gg",2025,14.35043144979,4.036689578,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"Baseline_NDC","EU-12","EU-12","Sources",2025,"Year","Vint_2025","GHG emissions - (MTCO2eq)","sum","N2O","comm heating","pal_all","pal_all","Baseline_NDC","nonCO2 emissions by sector","Tg",2025,0.1022797021,0.00038596114,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"Baseline_NDC","EU-12","EU-12","Sources",2025,"Year","Vint_2025","GHG emissions - (MTCO2eq)","sum","N2O","comm others","pal_all","pal_all","Baseline_NDC","nonCO2 emissions by sector","Tg",2025,0.01339019984,5.0529056e-05,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"Baseline_NDC","EU-12","EU-12","Sources",2025,"Year","Vint_2025","GHG emissions - (MTCO2eq)","sum","N2O","resid heating","pal_all","pal_all","Baseline_NDC","nonCO2 emissions by sector","Tg",2025,1.6917251313,0.00638386842,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"Baseline_NDC","EU-12","EU-12","Sources",2025,"Year","Vint_2025","GHG emissions - (MTCO2eq)","sum","N2O","resid others","pal_all","pal_all","Baseline_NDC","nonCO2 emissions by sector","Tg",2025,0.12468194933,0.000470497922,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"Baseline_NDC","EU-12","EU-12","Sources",2030,"Year","Vint_2030","GHG emissions - (MTCO2eq)","sum","CH4","comm heating","pal_all","pal_all","Baseline_NDC","nonCO2 emissions by sector","Tg",2030,1.88900582584,0.06746449378,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"Baseline_NDC","EU-12","EU-12","Sources",2030,"Year","Vint_2030","GHG emissions - (MTCO2eq)","sum","CH4","comm others","pal_all","pal_all","Baseline_NDC","nonCO2 emissions by sector","Tg",2030,0.88939002656,0.03176392952,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"Baseline_NDC","EU-12","EU-12","Sources",2030,"Year","Vint_2030","GHG emissions - (MTCO2eq)","sum","CH4","resid heating","pal_all","pal_all","Baseline_NDC","nonCO2 emissions by sector","Tg",2030,13.8186604304,0.4935235868,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"Baseline_NDC","EU-12","EU-12","Sources",2030,"Year","Vint_2030","GHG emissions - (MTCO2eq)","sum","CH4","resid others","pal_all","pal_all","Baseline_NDC","nonCO2 emissions by sector","Tg",2030,3.9086787712,0.1395956704,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"Baseline_NDC","EU-12","EU-12","Sources",2030,"Year","Vint_2030","GHG emissions - (MTCO2eq)","sum","HFCs","comm cooling","pal_all","pal_all","Baseline_NDC","nonCO2 emissions by sector","Gg",2030,17.17752248334,4.831933188,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
"Baseline_NDC","EU-12","EU-12","Sources",2030,"Year","Vint_2030","GHG emissions - (MTCO2eq)","sum","HFCs","resid cooling","pal_all","pal_all","Baseline_NDC","nonCO2 emissions by sector","Gg",2030,14.64928626465,4.12075563,"sector","ghg","emissGHGBySectorBuildingsGWPAR5"
